Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,New_Item_Type
DRD49,-0.7010724710183031,Low Fat,1.9711103555028906,Soft Drinks,1.5490834926495174,OUT046,1997,2,0,Supermarket Type1,715.0692,0
NCG55,0.8027578145582878,Low Fat,-1.2817577519125376,Household,-0.4139167671836426,OUT017,2007,3,1,Supermarket Type1,3206.4928,2
FDR19,0.152005133938992,Regular,1.8314267311352266,Fruits and Vegetables,0.09663210977499662,OUT017,2007,3,1,Supermarket Type1,2770.3938,1
NCM54,1.1458819552484618,Low Fat,-0.2946537475967549,Household,-0.18989422912923976,OUT035,2004,2,1,Supermarket Type1,1780.3492,2
FDZ44,0.0,Low Fat,0.03251396216796804,Fruits and Vegetables,-0.36633152935459307,OUT019,1985,2,0,Grocery Store,234.3616,1
FDR28,0.23482820238144775,Regular,-0.7769981948623342,Frozen Foods,0.3248395536670921,OUT017,2007,3,1,Supermarket Type1,1794.331,1
FDB51,-1.4050685527791775,Low Fat,-0.5334124622819885,Dairy,-1.276791035922041,OUT018,2009,1,2,Supermarket Type2,1314.2892,1
DRJ59,-0.2857739421139887,Low Fat,-0.9062886197351784,Hard Drinks,-1.611917524585266,OUT046,1997,2,0,Supermarket Type1,308.9312,0
FDZ43,-0.4395882120785496,Regular,-0.1713554775228637,Fruits and Vegetables,1.6341112725014517,OUT018,2009,1,2,Supermarket Type2,1938.8096,1
NCC54,1.1577138221688128,Low Fat,0.6158965272133944,Health and Hygiene,1.6239685766952865,OUT045,2002,3,1,Supermarket Type1,4097.3332,2
FDQ11,-1.6949492923277727,Regular,0.030159926273550894,Breads,1.893421270600925,OUT035,2004,2,1,Supermarket Type1,5396.9748,1
DRH03,1.0393951529653045,Low Fat,-0.599379716983726,Dairy,-0.7624812036787215,OUT018,2009,1,2,Supermarket Type2,1491.392,0
FDX38,-0.5579068812820579,Regular,0.2821337723805531,Dairy,-1.513618807725392,OUT010,1998,3,2,Grocery Store,47.9376,1
DRH36,0.7909259476379368,Low Fat,-0.6334800364294669,Soft Drinks,-1.0763073887996777,OUT045,2002,3,1,Supermarket Type1,894.8352,0
NCB06,1.1222182214077605,Low Fat,0.32301221737671615,Health and Hygiene,0.3291914703286984,OUT017,2007,3,1,Supermarket Type1,3515.424,2
FDR33,-1.3127799908004412,Low Fat,-0.7596030294094993,Snack Foods,-0.522483437967617,OUT017,2007,3,1,Supermarket Type1,2306.997,1
FDE47,0.3058194039035529,Low Fat,-0.547629400179441,Starchy Foods,-0.27280867970933853,OUT013,1987,0,2,Supermarket Type1,1618.5598,1
FDA10,0.0,Low Fat,1.45358139028431,Snack Foods,-0.31130788636814083,OUT027,1985,1,2,Supermarket Type3,3430.2016,1
DRI01,-1.1565993474518101,Low Fat,-0.6145532823811846,Soft Drinks,0.49540256933592997,OUT013,1987,0,2,Supermarket Type1,2069.3064,0
NCJ54,-0.7010724710183031,Low Fat,-0.11754894556215387,Household,1.4400093659005735,OUT046,1997,2,0,Supermarket Type1,4647.284,2
FDT14,-0.5117626002926896,Regular,1.1938233869188135,Dairy,-0.31874629152554357,OUT046,1997,2,0,Supermarket Type1,1917.504,1
DRL49,0.06918206549653627,Low Fat,-0.18187529831674043,Soft Drinks,0.05441370053749298,OUT017,2007,3,1,Supermarket Type1,284.9624,0
NCI18,1.299696225213023,Low Fat,-1.009395608986816,Household,1.33418873847134,OUT045,2002,3,1,Supermarket Type1,1346.2476,2
FDC38,0.6726072784344285,Low Fat,1.0960869975236143,Canned,-0.1396882060633853,OUT049,1999,1,0,Supermarket Type1,2252.4014,1
FDS56,-1.6736519318711414,Regular,-0.5312050690859736,Fruits and Vegetables,1.9741388864972316,OUT013,1987,0,2,Supermarket Type1,6033.4796,1
FDX19,1.4771742290182854,Low Fat,0.5960326243740531,Fruits and Vegetables,1.4870871477646534,OUT049,1999,1,0,Supermarket Type1,2336.958,1
FDU36,0.0,Low Fat,-1.2817577519125376,Baking Goods,-0.6560696148725612,OUT027,1985,1,2,Supermarket Type3,2956.152,1
FDO44,-0.06096847062732305,Low Fat,0.4118323004330907,Fruits and Vegetables,-0.5021562936493086,OUT013,1987,0,2,Supermarket Type1,1547.3192,1
FDG57,0.4359699400274118,Low Fat,0.1274407658427852,Fruits and Vegetables,-1.469203563804096,OUT017,2007,3,1,Supermarket Type1,291.6204,1
FDV20,1.7374753012660034,Regular,-0.12089689953967626,Fruits and Vegetables,-0.24128217494894774,OUT049,1999,1,0,Supermarket Type1,2797.6916,1
FDE47,0.3058194039035529,Low Fat,-0.5471568912785222,Starchy Foods,-0.23587359365142352,OUT035,2004,2,1,Supermarket Type1,2614.5966,1
FDU32,0.0,Low Fat,-0.7808957003955667,Fruits and Vegetables,-0.3252115374589857,OUT027,1985,1,2,Supermarket Type3,4386.2904,1
NCB06,0.0,Low Fat,0.30625858950214163,Health and Hygiene,0.3291914703286984,OUT027,1985,1,2,Supermarket Type3,6391.68,2
FDV46,1.2642006244519701,Low Fat,-1.0370144994757304,Snack Foods,-0.002806777132751702,OUT049,1999,1,0,Supermarket Type1,3495.45,1
FDP45,0.0,Regular,-0.6910675311603253,Snack Foods,1.7870096817947652,OUT027,1985,1,2,Supermarket Type3,5033.448,1
FDK03,-0.06096847062732305,Regular,0.15385897320675546,Dairy,1.818536186555156,OUT045,2002,3,1,Supermarket Type1,4578.0408,1
FDX37,0.7909259476379368,Low Fat,-0.06036670488639669,Canned,-0.6523504122938599,OUT035,2004,2,1,Supermarket Type1,998.7,1
FDX58,0.06918206549653627,Low Fat,-0.4342447269606701,Snack Foods,0.6680789142766036,OUT013,1987,0,2,Supermarket Type1,3478.805,1
FDQ46,-1.2654525231190377,Low Fat,0.7344061747378694,Snack Foods,-0.45829025839896037,OUT045,2002,3,1,Supermarket Type1,2013.3792,1
FDL13,0.23482820238144775,Regular,-0.19111090042789916,Breakfast,1.4651541301394793,OUT013,1987,0,2,Supermarket Type1,1398.18,1
NCT30,-0.8891991550518813,Low Fat,0.2808023590149632,Household,-1.5018284859063828,OUT018,2009,1,2,Supermarket Type2,472.718,2
FDP20,1.654652232823548,Low Fat,-0.3948106330783912,Fruits and Vegetables,-0.24715645950546297,OUT045,2002,3,1,Supermarket Type1,632.51,1
FDH40,-0.2976058090343397,Regular,0.24676634838144773,Frozen Foods,-0.9276356380500353,OUT013,1987,0,2,Supermarket Type1,1543.3244,1
FDZ25,0.6726072784344285,Regular,-0.7443092193251666,Canned,0.45584669804120975,OUT018,2009,1,2,Supermarket Type2,1528.011,1
FDU27,0.0,Regular,2.0256784565289356,Meat,-1.5200423009528554,OUT027,1985,1,2,Supermarket Type3,2109.2544,1
NCQ42,1.7729709020270563,Low Fat,-0.5213026167658229,Household,-0.22040582195969144,OUT013,1987,0,2,Supermarket Type1,1017.3424,2
FDU31,-0.5579068812820579,Regular,-0.7966330435898966,Fruits and Vegetables,1.2438776354398169,OUT049,1999,1,0,Supermarket Type1,2821.6604,1
FDC35,-1.283200323499564,Low Fat,2.7032394745714083,Starchy Foods,1.0722579551350613,OUT010,1998,3,2,Grocery Store,621.1914,1
FDX43,-1.7044147858640535,Low Fat,0.3777577393994799,Fruits and Vegetables,0.4216576553380355,OUT018,2009,1,2,Supermarket Type2,2330.3,1
FDU07,-0.415924478237848,Low Fat,-0.11946324717936344,Fruits and Vegetables,0.1901967121262299,OUT045,2002,3,1,Supermarket Type1,1662.5026,1
DRD13,0.506961141549517,Low Fat,-0.33130100999179013,Soft Drinks,-1.2136545209893022,OUT013,1987,0,2,Supermarket Type1,1661.8368,0
DRK49,0.3058194039035529,Low Fat,-0.5811632671399178,Soft Drinks,-1.6328356302805007,OUT017,2007,3,1,Supermarket Type1,527.9794,0
FDL12,0.0,Regular,2.84585225098333,Baking Goods,-1.3083175406824317,OUT019,1985,2,0,Grocery Store,299.61,1
FDZ08,-0.08463220446802462,Regular,0.862151094882904,Fruits and Vegetables,-0.9688808880635784,OUT017,2007,3,1,Supermarket Type1,1651.184,1
FDA10,1.7729709020270563,Low Fat,1.4780886878460613,Snack Foods,-0.2936432799926163,OUT018,2009,1,2,Supermarket Type2,1470.0864,1
FDS20,-0.9483584896536355,Low Fat,-0.23560269438826492,Fruits and Vegetables,0.6509635165720272,OUT045,2002,3,1,Supermarket Type1,1277.0044,1
FDA07,-1.255987029582757,Regular,-0.679552047921348,Fruits and Vegetables,-0.2984608999132139,OUT018,2009,1,2,Supermarket Type2,857.5504,1
FDR08,1.3825192936554784,Low Fat,-0.552695066177306,Fruits and Vegetables,-0.5107348688545862,OUT035,2004,2,1,Supermarket Type1,1890.2062,1
FDM44,0.0,Low Fat,-0.22808614164164517,Fruits and Vegetables,-0.5764086636121728,OUT019,1985,2,0,Grocery Store,103.199,1
FDI22,-0.06096847062732305,Low Fat,1.839485121481177,Snack Foods,1.1123630351007296,OUT010,1998,3,2,Grocery Store,418.1224,1
NCM07,-0.8193911402218114,Low Fat,-0.5060212304152566,Others,-0.889685640062181,OUT049,1999,1,0,Supermarket Type1,1006.6896,2
FDN46,-1.3364437246411427,Regular,-1.2817577519125376,Snack Foods,-0.6079769210785422,OUT017,2007,3,1,Supermarket Type1,3281.0624,1
NCW53,1.299696225213023,Low Fat,-0.6883005853998274,Health and Hygiene,0.8514889164003686,OUT018,2009,1,2,Supermarket Type2,2886.243,2
FDZ51,-0.36859701055644445,Regular,-0.22278204074082664,Meat,-0.7657347029984318,OUT049,1999,1,0,Supermarket Type1,3046.7008,1
FDT04,1.0393951529653045,Low Fat,-1.2817577519125376,Frozen Foods,-1.6076491133356166,OUT018,2009,1,2,Supermarket Type2,628.5152,1
FDZ48,0.0,Low Fat,1.2959343067075515,Baking Goods,-0.44062565202343584,OUT019,1985,2,0,Grocery Store,223.7088,1
FDA08,-0.23844647443258551,Regular,-0.3110173555109868,Fruits and Vegetables,0.3815525753723672,OUT046,1997,2,0,Supermarket Type1,1315.6208,1
DRN37,-0.770880485848373,Low Fat,0.5922621471576764,Soft Drinks,0.43395543312201457,OUT018,2009,1,2,Supermarket Type2,1336.9264,0
FDD35,-0.16745527291048037,Low Fat,-0.7776230059472402,Starchy Foods,-0.350863757662861,OUT017,2007,3,1,Supermarket Type1,2157.192,1
FDZ48,1.1577138221688128,Low Fat,0.19047646515707137,Baking Goods,-0.45829025839896037,OUT046,1997,2,0,Supermarket Type1,2460.7968,1
NCN54,1.7729709020270563,Low Fat,-0.8667285635350408,Household,-1.0399632641186893,OUT018,2009,1,2,Supermarket Type2,463.3968,2
FDU32,-0.9637399166500914,Low Fat,-1.2817577519125376,Fruits and Vegetables,-0.3284232840727174,OUT013,1987,0,2,Supermarket Type1,1583.9382,1
FDK41,0.0,Low Fat,1.1782596658884124,Frozen Foods,-0.8634842111873575,OUT027,1985,1,2,Supermarket Type3,3494.1184,1
FDR44,-1.5967447968888608,Regular,0.7211602068723842,Fruits and Vegetables,-0.15570518642606548,OUT018,2009,1,2,Supermarket Type2,913.4776,1
NCK29,0.0,Low Fat,-1.2817577519125376,Health and Hygiene,-0.2540456559919176,OUT027,1985,1,2,Supermarket Type3,3572.017,2
FDT09,0.5424567423105695,Regular,-1.0435908798704994,Snack Foods,-0.17767995675721776,OUT045,2002,3,1,Supermarket Type1,2241.0828,1
FDR11,-0.5579068812820579,Regular,1.4864923261944756,Breads,0.29652479552043287,OUT045,2002,3,1,Supermarket Type1,3048.6982,1
FDD57,0.0,Low Fat,-0.8497157040861693,Fruits and Vegetables,-0.7609170830778342,OUT027,1985,1,2,Supermarket Type3,3713.1666,1
FDT10,0.9092446168414451,Regular,-0.08022426987715524,Snack Foods,-1.2852861057153613,OUT013,1987,0,2,Supermarket Type1,355.5372,1
FDR51,-0.9045805820483372,Regular,2.094093613182236,Meat,0.1281168618294089,OUT018,2009,1,2,Supermarket Type2,2257.062,1
NCK17,-0.4395882120785496,Low Fat,-0.5461455295754643,Health and Hygiene,-1.6467392813713453,OUT049,1999,1,0,Supermarket Type1,1198.44,2
FDY07,-0.2502783413529361,Low Fat,1.0884358575581594,Fruits and Vegetables,-1.520000548246877,OUT017,2007,3,1,Supermarket Type1,275.6412,1
FDT14,-0.5117626002926896,Regular,1.2039078537222707,Dairy,-0.30750517837748265,OUT018,2009,1,2,Supermarket Type2,2277.036,1
FDJ21,0.0,Regular,-0.5386274844302485,Snack Foods,0.08378512332006946,OUT027,1985,1,2,Supermarket Type3,4228.4958,1
NCR42,-0.888015968359846,Low Fat,-0.5316907576108567,Household,-1.721540860005158,OUT017,2007,3,1,Supermarket Type1,199.74,2
DRG37,0.7909259476379368,Low Fat,-0.9055849247244864,Soft Drinks,0.25379893031795964,OUT049,1999,1,0,Supermarket Type1,3739.1328,0
FDI24,0.0,Low Fat,1.3904156003287766,Baking Goods,0.546707009743681,OUT019,1985,2,0,Grocery Store,352.874,1
FDJ22,1.3943511605758294,Low Fat,-0.2583937141828696,Snack Foods,0.83919113861639,OUT035,2004,2,1,Supermarket Type1,2684.5056,1
FDT28,0.10467766625758884,Low Fat,-0.049963930782402605,Frozen Foods,0.13614622836373827,OUT035,2004,2,1,Supermarket Type1,1354.2372,1
FDH38,-1.5222040352906507,Low Fat,-1.0794460662470822,Canned,-0.40326661541250836,OUT046,1997,2,0,Supermarket Type1,1757.712,1
FDT43,0.8264215483989897,Low Fat,-0.882693797933153,Fruits and Vegetables,-1.4093205481910676,OUT045,2002,3,1,Supermarket Type1,727.0536,1
FDX04,1.5954928982217937,Regular,-0.47146861728594197,Frozen Foods,-1.4798954682812087,OUT017,2007,3,1,Supermarket Type1,527.3136,1
FDV46,1.2642006244519701,Low Fat,-1.036012208455048,Snack Foods,-0.018865510201410425,OUT017,2007,3,1,Supermarket Type1,838.908,1
FDP10,1.4535104951775835,Low Fat,1.20471950535867,Snack Foods,-0.5786054982959654,OUT049,1999,1,0,Supermarket Type1,1164.4842,1
NCA53,-0.34611646340777813,Low Fat,-1.0902954357854655,Health and Hygiene,-1.4997151566345475,OUT046,1997,2,0,Supermarket Type1,1312.2918,2
FDL52,-1.4725101942251773,Regular,-0.3884466384474463,Frozen Foods,-1.6675738816546233,OUT046,1997,2,0,Supermarket Type1,834.9132,1
FDQ32,1.1813775560095148,Regular,-0.37699670445589156,Fruits and Vegetables,-0.3059828104825737,OUT049,1999,1,0,Supermarket Type1,3962.8416,1
FDT37,0.3058194039035529,Low Fat,-0.5942917037705215,Canned,1.851710317328391,OUT017,2007,3,1,Supermarket Type1,4845.0266,1
NCO43,-1.741093573317141,Low Fat,-0.36519111443530106,Others,-0.6502370830220245,OUT018,2009,1,2,Supermarket Type2,1416.8224,2
FDI53,-0.9377098094253197,Regular,1.4011394145671,Frozen Foods,0.35378702589665606,OUT017,2007,3,1,Supermarket Type1,1127.8652,1
FDO19,1.1458819552484618,Regular,-0.7433433467065854,Fruits and Vegetables,-1.4595683239629007,OUT010,1998,3,2,Grocery Store,97.2068,1
FDG12,0.0,Regular,-1.2817577519125376,Baking Goods,-0.3160837535827601,OUT019,1985,2,0,Grocery Store,120.5098,1
FDG53,-0.6762255504855662,Low Fat,-0.38934727192740437,Frozen Foods,-0.00601852374648372,OUT018,2009,1,2,Supermarket Type2,2376.906,1
FDK36,-1.3648402052499846,Low Fat,-1.1419119794065131,Baking Goods,-1.4997151566345475,OUT046,1997,2,0,Supermarket Type1,1458.102,1
FDR55,-0.16745527291048037,Regular,1.278259035481876,Fruits and Vegetables,0.7803647876392791,OUT046,1997,2,0,Supermarket Type1,3403.5696,1
FDV16,-1.2086595619013536,Regular,0.3346802547630796,Frozen Foods,-1.7092430822211788,OUT017,2007,3,1,Supermarket Type1,441.4254,1
FDS31,0.0,Regular,-0.42937780193946623,Fruits and Vegetables,0.6012231967651638,OUT027,1985,1,2,Supermarket Type3,2526.0452,1
NCK06,-1.8523131223684388,Low Fat,-1.1143119280271474,Household,-0.30057422918504945,OUT013,1987,0,2,Supermarket Type1,2059.9852,2
FDN03,-0.7235530181669694,Regular,-0.9892870690685378,Meat,1.744749519851283,OUT046,1997,2,0,Supermarket Type1,1001.3632,1
NCT30,0.0,Low Fat,1.442983848472644,Household,-1.5066461058269807,OUT019,1985,2,0,Grocery Store,141.8154,2
FDC50,0.708102879195481,Low Fat,3.14639281758065,Canned,-0.7657347029984318,OUT010,1998,3,2,Grocery Store,285.6282,1
FDE11,1.1458819552484618,Regular,-1.2817577519125376,Starchy Foods,0.6840958946392838,OUT035,2004,2,1,Supermarket Type1,7033.5112,1
FDM03,-0.04913660370697205,Low Fat,1.1023496641044337,Meat,-0.5604334359554711,OUT035,2004,2,1,Supermarket Type1,2679.845,1
NCP05,1.5954928982217937,Low Fat,-1.2817577519125376,Health and Hygiene,0.149500670783635,OUT018,2009,1,2,Supermarket Type2,2580.6408,2
FDJ41,-1.4216331664676687,Low Fat,-0.838238596811088,Frozen Foods,1.9313295158828014,OUT046,1997,2,0,Supermarket Type1,2878.2534,1
FDR47,0.0,Low Fat,0.4053326913479136,Breads,0.8958624076156866,OUT027,1985,1,2,Supermarket Type3,6242.5408,1
FDK36,-1.3648402052499846,Low Fat,-1.141120950005258,Baking Goods,-1.454750704042303,OUT017,2007,3,1,Supermarket Type1,340.2238,1
FDQ23,-1.4926243679897737,Low Fat,-0.8037142617278967,Breads,-0.6047651744648104,OUT017,2007,3,1,Supermarket Type1,2050.664,1
NCK42,0.0,Low Fat,-1.0286993971894758,Household,1.2032233468032005,OUT027,1985,1,2,Supermarket Type3,7334.4528,2
NCO06,1.5126698297793377,Low Fat,2.222874781261461,Household,-1.6867608559250566,OUT010,1998,3,2,Grocery Store,67.9116,2
FDV24,-1.7091475326321939,Low Fat,0.7279996952014398,Baking Goods,0.14311893026214995,OUT018,2009,1,2,Supermarket Type2,2546.685,1
FDK40,-1.3778552588623705,Low Fat,-0.858277090904356,Frozen Foods,1.9446839583026976,OUT046,1997,2,0,Supermarket Type1,4207.856,1
FDT23,-1.2157586820535642,Regular,0.16667278507881228,Breads,-1.0180302464935151,OUT046,1997,2,0,Supermarket Type1,1947.465,1
FDB50,0.03368646473548369,Low Fat,1.707775247139093,Canned,-1.0116067532660518,OUT018,2009,1,2,Supermarket Type2,1168.479,1
NCF43,-1.028815184712021,Low Fat,-1.2817577519125376,Household,0.01853527911549541,OUT049,1999,1,0,Supermarket Type1,1717.764,2
FDU26,0.0,Regular,-0.4597257661517813,Dairy,-0.3519204222987789,OUT027,1985,1,2,Supermarket Type3,1549.3166,1
FDC10,-0.7235530181669694,Regular,0.1329388010338779,Snack Foods,-0.31126613366216227,OUT049,1999,1,0,Supermarket Type1,1566.6274,1
FDK51,1.654652232823548,Low Fat,-1.1801335091204799,Dairy,2.01048301117822,OUT049,1999,1,0,Supermarket Type1,3179.8608,1
FDV09,-0.17928713983083136,Low Fat,-0.614489341823158,Snack Foods,0.09122352847747218,OUT010,1998,3,2,Grocery Store,296.9468,1
DRL37,0.6252798107530253,Low Fat,-0.2457005733972856,Soft Drinks,-1.5627681661553292,OUT049,1999,1,0,Supermarket Type1,562.601,0
FDQ45,-0.7945442196890745,Regular,-1.2817577519125376,Snack Foods,0.6643179589919239,OUT010,1998,3,2,Grocery Store,1102.5648,1
FDO45,0.0,Regular,-0.5497267628971542,Snack Foods,-0.8415929462681618,OUT027,1985,1,2,Supermarket Type3,1845.5976,1
FDP27,-1.1128214398465122,Low Fat,1.0329728600649408,Meat,0.8006919319575875,OUT035,2004,2,1,Supermarket Type1,2466.789,1
NCE07,-1.1069055063863367,Low Fat,-1.026237462814751,Household,0.03408655621918456,OUT018,2009,1,2,Supermarket Type2,1843.6002,2
FDL26,0.0,Low Fat,0.12998117712549706,Canned,0.22971083071497156,OUT027,1985,1,2,Supermarket Type3,5141.3076,1
FDL09,1.5954928982217937,Regular,1.2036699033643157,Snack Foods,0.4542825774403225,OUT049,1999,1,0,Supermarket Type1,1174.4712,1
NCA17,1.8321302366288104,Low Fat,-1.2817577519125376,Health and Hygiene,0.12600353255757354,OUT046,1997,2,0,Supermarket Type1,2684.5056,2
NCL29,-0.7483999386997062,Low Fat,0.9390849014855072,Health and Hygiene,0.24839034902043522,OUT017,2007,3,1,Supermarket Type1,2535.3664,2
FDS20,-0.9483584896536355,Low Fat,-0.2318145215885361,Fruits and Vegetables,0.6895044759368082,OUT017,2007,3,1,Supermarket Type1,2918.8672,1
NCD19,-0.9294275025810741,Low Fat,-1.2817577519125376,Household,-1.4088548449320761,OUT049,1999,1,0,Supermarket Type1,552.614,2
FDF05,1.0985544875670585,Low Fat,-0.7601418240662383,Frozen Foods,1.9318369718477706,OUT049,1999,1,0,Supermarket Type1,3418.883,1
FDI44,0.7672622137972356,Low Fat,0.6719243491206816,Fruits and Vegetables,-1.0046340513676402,OUT017,2007,3,1,Supermarket Type1,1467.4232,1
NCY29,0.18750073470004458,Low Fat,0.2182142048432636,Health and Hygiene,-1.3858651626709846,OUT045,2002,3,1,Supermarket Type1,679.116,2
FDC60,-1.7588413736976674,Regular,2.4318597369396224,Baking Goods,-0.866230254542098,OUT010,1998,3,2,Grocery Store,88.5514,1
DRL49,0.06918206549653627,Low Fat,-0.18584364432878067,Soft Drinks,-0.006609485123410353,OUT045,2002,3,1,Supermarket Type1,427.4436,0
FDT39,-1.5612491961278085,Regular,-1.0894179635564447,Meat,0.1901967121262299,OUT017,2007,3,1,Supermarket Type1,3778.415,1
FDE50,1.619156632062495,Regular,-0.9670261608842957,Canned,0.7300752591614675,OUT045,2002,3,1,Supermarket Type1,5069.4012,1
FDK25,0.0,Regular,1.7432055263154278,Breakfast,0.4553392420762402,OUT027,1985,1,2,Supermarket Type3,3874.2902,1
DRK13,-0.2502783413529361,Low Fat,0.9594900798519806,Soft Drinks,0.942898436773788,OUT018,2009,1,2,Supermarket Type2,3571.3512,0
DRD24,0.23482820238144775,Low Fat,-0.6824622058016575,Soft Drinks,0.0003632167750013311,OUT018,2009,1,2,Supermarket Type2,1701.7848,0
FDX60,0.35314687158495606,Low Fat,0.2803016108315209,Baking Goods,-0.9634723067660541,OUT046,1997,2,0,Supermarket Type1,1757.712,1
FDT40,0.0,Low Fat,1.9690595091050511,Frozen Foods,-0.20274121558416694,OUT019,1985,2,0,Grocery Store,127.1678,1
FDJ20,1.8557939704695117,Regular,0.6637504238652443,Fruits and Vegetables,-0.2979534439482443,OUT045,2002,3,1,Supermarket Type1,1238.388,1
FDI58,-1.2346896691261255,Regular,0.09140139422130168,Snack Foods,-0.7913869232023072,OUT045,2002,3,1,Supermarket Type1,2050.664,1
FDX04,1.5954928982217937,Regular,-0.4747734467585814,Frozen Foods,-1.5039835678841968,OUT049,1999,1,0,Supermarket Type1,1150.5024,1
FDK55,1.3351918259740752,Low Fat,-0.7825441030992972,Meat,-0.8635677165993143,OUT035,2004,2,1,Supermarket Type1,802.9548,1
NCH06,-0.13195967214942778,Low Fat,0.21039678841605952,Household,1.7175331790465198,OUT017,2007,3,1,Supermarket Type1,3202.498,2
NCG54,-0.17928713983083136,Low Fat,0.2681682551920192,Household,0.47883638030230163,OUT045,2002,3,1,Supermarket Type1,4619.9862,2
FDN46,-1.3364437246411427,Regular,1.5209305673223004,Snack Foods,-0.6160062876128715,OUT035,2004,2,1,Supermarket Type1,2153.1972,1
FDS46,1.1222182214077605,Regular,-0.3606447837670278,Snack Foods,-0.36476740875370584,OUT017,2007,3,1,Supermarket Type1,715.0692,1
FDM24,-1.5908288634286856,Regular,0.2644461743301111,Baking Goods,0.1901967121262299,OUT017,2007,3,1,Supermarket Type1,1964.7758,1
