,y_test,prediction
7705,2143.876,3446.6258032527326
3006,3611.2992,3870.0060507496028
5307,3781.744,3028.1797217834933
5938,1549.3166,1846.9031980910277
2858,663.1368,1870.4275058259625
2483,3153.2288,2833.9900376747996
1561,446.7518,562.032684001296
7605,922.7988,741.8424860309797
6690,2247.075,1442.2051818775699
5634,469.389,-421.6355202320742
8014,1693.7952,1674.6492727840139
3902,1472.7496,1724.6291147163968
4036,4068.038,2481.052579853616
7157,1270.3464,1878.8089703615037
4849,3251.1014,2650.0429897253016
353,2586.633,2628.302289445343
5097,1864.24,1628.2381377719464
6320,2526.711,2630.829486174107
3312,2252.4014,2124.2566162069256
6879,3956.8494,3186.103675928436
4119,476.047,591.5540774972047
6131,3277.0676,2222.320122248277
5293,701.7532,665.0560950520626
708,3165.879,3362.6188327915274
3571,2466.789,2850.6385984640115
6487,1308.297,1405.9264375515718
1497,3078.6592,2881.565812850486
7260,2972.1312,3492.6071308543414
6953,90.5488,-1138.7349655365606
7102,4777.115,2966.389956009029
8415,2490.092,2351.340535267629
1405,2492.7552,3207.601921825668
4002,1947.465,3457.229115397506
5138,3185.1872,5346.341729245189
7438,788.973,2368.52329614683
5541,2490.092,1850.0014193249115
5708,3954.852,3252.782327467926
5981,1252.3698,1823.177173824723
3203,3901.588,3099.5941589543795
7392,1169.8106,2682.5245658798444
209,231.6984,-1225.3113925113003
1058,1274.3412,447.68101759573346
6716,645.1602,790.0783238687209
8182,1225.072,2120.3225937224674
1727,2636.568,2392.86666843052
6589,2002.7264,2105.957273298368
8157,2716.464,2647.0999492859464
3150,1366.2216,1274.442446536244
6115,2612.5992,2361.6202289120306
6769,3205.827,4830.5174984096375
4246,1693.7952,1735.1812971623276
868,2366.919,4094.7115795528994
3732,173.108,891.2090229277563
6604,1418.154,1146.4945578812699
5315,7685.9952,3003.6566745003392
3450,1262.3568,1702.1480411362456
1239,4244.475,3951.8776102439915
2840,152.4682,576.736455097559
4048,2090.612,1731.8276260399684
2536,1018.674,2492.489521618102
4534,3877.6192,2278.032051549476
1474,2625.9152,2087.4141300733486
7531,1640.5312,1678.380946624538
5287,792.302,563.2826691398163
3965,755.0172,926.5245139537062
4321,170.4448,957.7578358125684
2347,2607.2728,1906.9742919584262
638,2406.867,2564.3434777606717
5369,1999.3974,2426.5957371731447
4281,259.662,2231.854503661505
1970,4763.799,4283.7104032768475
5744,3920.2304,3879.9242375121125
7762,778.986,1008.4539938053124
1927,942.7728,661.5218842919924
680,177.1028,1030.2666183497895
6808,980.0576,861.0762820883898
7049,3199.8348,3226.542877934302
5579,1340.2554,1987.1190925188785
2953,1537.998,1707.667486356725
2230,2720.4588,2399.540929131862
485,2113.2492,2839.7327305840736
4697,2371.5796,2805.229987717234
6382,2059.9852,2044.5843154493723
7926,7148.0288,2558.4445686481513
2094,2696.49,2567.5170863283847
904,1853.5872,2623.8813336143735
2421,3673.8844,1947.2217511810807
2510,490.0288,1142.2906724238192
4827,3012.745,3371.2379461395712
1101,4832.3764,3406.23450986818
53,3121.2704,3173.1435848561846
1266,1845.5976,1486.8889888806764
2255,437.4306,517.3279362682913
6559,1635.8706,2335.6427245157106
2857,2258.3936,2287.5485563449747
1919,1482.0708,1346.7642053287566
6713,2266.3832,1573.8419992210954
7543,5976.2208,3982.842878746355
6531,356.8688,792.9698364891713
553,1342.2528,2697.4348036955244
3154,8912.3988,4488.628197644014
354,1255.6988,1021.1951675166869
5224,549.285,1050.302345823355
3417,296.9468,521.0531236140494
2219,2556.672,2233.703306421976
2085,3033.3848,3043.9988555220193
1105,360.8636,962.4427254575967
7569,303.6048,716.666698118102
1898,3002.0922,1846.0053625112585
7123,131.8284,318.5899250322916
7988,1587.933,1728.321470776133
622,3560.6984,1702.6966490539185
7602,198.4084,-242.86447073210138
5040,1843.6002,2322.015890354744
1759,4448.2098,4193.053159710025
4688,687.1056,1816.185384439536
988,2888.2404,2553.8964019381533
2751,2239.7512,1187.1936330708807
5462,3247.7724,2804.3660330409994
5702,1118.544,1767.6624261447146
4840,1161.1552,1867.0655861836342
5328,3062.0142,2325.1207346212614
5174,2750.4198,2256.2753419729097
6586,1713.7692,1620.8105603954345
3416,3179.8608,4266.583766473805
3425,2684.5056,2521.7586228578944
6503,1255.6988,916.9082776844613
749,1757.712,2575.7691291162178
4504,5351.0346,3283.9790082814543
952,984.7182,2031.819946041637
4077,1135.189,1719.8077878133506
706,97.2068,-172.8788048924539
6215,1030.6584,857.4594001288466
1077,1088.583,3450.5653197723846
8477,1970.768,3174.4268172717943
6633,3880.2824,1969.923170303136
5636,312.926,745.3042175110645
5218,591.2304,749.5482238707013
8267,2567.3248,2660.482698177837
1256,3635.268,3686.7715820270478
2477,4042.7376,2943.3562477638907
8365,128.4994,248.4091110311292
6944,4777.7808,2951.5425891133323
1999,193.082,1632.6101647098828
4917,2524.0478,2413.403574818976
4925,47.2718,-1036.6530823257299
4956,4566.7222,3732.950879634107
8026,2218.4456,2705.222264413015
8152,94.5436,-344.11845987584456
2809,237.6906,1870.1670239540476
8326,3099.9648,3049.697640123505
8397,830.9184,680.4575219451775
2523,5757.8384,3939.0158067402
3823,1524.682,2435.7777072531117
7633,834.9132,962.7818785711409
6541,10306.584,5082.958209297159
6212,2143.876,1728.7598113605782
4554,96.541,-279.6308206163783
2409,2579.975,1774.8780795136636
1366,345.5502,264.11023734934497
6960,1498.05,2673.8906296776286
3579,758.3462,824.4149699992457
3755,3036.048,2052.367537470795
4816,4483.4972,2769.130009817082
5589,958.752,1633.7310682783955
4181,1976.0944,2354.7518769257094
4408,280.9676,383.00552749780377
248,535.969,1263.4821712815262
7669,2120.573,2557.7777504653595
5934,221.0456,-883.0398084843036
1780,3629.2758,2481.6232073502106
6668,4695.2216,1904.9608928712232
712,226.372,-921.8460635091496
3325,998.7,1588.7437679182228
2763,3968.168,2859.989540297598
6820,1258.362,1946.0214412992639
809,7759.899,4182.746721075652
3592,2510.066,3184.610933618951
724,1230.3984,759.396427285476
6581,365.5242,111.7258076909327
501,4584.6988,3317.5597199637987
4405,873.5296,1780.7997947850736
3283,59.2562,-806.7571415714388
7509,2543.356,3392.5197471574984
5508,2580.6408,2598.7887843758235
1068,2702.4822,3848.7464089483283
6300,2239.0854,1649.7175011878057
5767,2049.3324,1881.5419018581802
7267,2157.192,3367.21436258439
8450,1844.9318,1700.6743426865853
7759,1775.6886,2117.501271801718
7763,73.238,-1361.0822851065413
7394,4495.4816,1950.781736073495
7510,3056.022,2619.1589551949382
5395,1737.738,1881.823984783557
5697,4705.8744,5260.379860167706
3836,1743.0644,3035.9083633604387
426,4943.565,2786.7969005839122
6894,2080.625,1434.937563917307
3370,275.6412,829.4896635642041
3746,1569.9564,2826.4304502170467
1199,519.324,828.957532637717
897,1320.9472,2871.3848727853942
6903,149.805,1239.809273187068
1834,4175.8976,4135.20183541476
2507,3542.056,3864.2929873259463
4286,878.856,1432.8655441719993
8330,610.5386,1403.1038842107287
1009,10236.675,5367.363991622778
1787,724.3904,2935.9942781748787
1412,3663.2316,3001.673634382212
2084,5652.642,4595.801824901722
4906,93.8778,-259.39936926360997
4969,4096.6674,3152.344492525245
1385,2410.8618,2027.8026377093156
8443,2888.2404,2569.8583054129376
4224,491.3604,902.2955597954848
1271,673.7896,2400.593475873776
7609,7433.657,5561.957302551147
7354,1644.526,1086.2638279869452
3495,2918.8672,2898.470865592126
3578,2528.7084,2332.4926245795887
3970,1211.756,1367.0340179867826
7292,1713.1034,2332.6464484808457
7449,4231.8248,2449.8235067107753
3985,4500.808,3242.289234141651
2624,846.8976,565.4127071295388
4750,1198.44,782.0243244997253
8432,159.792,-964.6744029185511
1439,2246.4092,2547.4329855677042
1844,1138.518,1705.2741019732296
182,239.688,153.40718596227043
7623,739.038,1275.0612153762086
2844,611.2044,668.8362825980623
4137,2966.139,1876.868698706337
8287,341.5554,661.8069649951967
5029,1133.1916,790.8393040280926
1423,145.8102,-1074.4766216078228
7882,1438.128,2808.5345229021987
3567,3350.3056,3220.1996632392343
3145,852.224,1316.8426110504472
7213,5685.932,4023.5624447647815
2969,1366.2216,1790.610779824509
2992,639.168,708.442158219405
6293,4345.0108,3986.2508836972875
1757,3131.9232,3609.835705835813
6553,2450.144,3076.102439440997
4553,1887.543,2270.283077555773
358,1137.1864,1304.145236145591
6368,143.8128,-958.2715999240825
2072,1662.5026,2438.6803815196013
5466,3199.169,3214.3842536420457
929,3099.9648,2992.3334266482234
2979,479.376,878.7570802787441
663,3579.3408,1368.0294856968478
8000,4454.202,2429.792494025591
482,3327.6684,3090.497845851991
8089,3307.6944,4367.134505419552
1723,2111.2518,1633.2728660638884
5316,1768.3648,1956.163688918123
1879,7086.1094,3758.3419109291367
2816,4769.1254,2732.007079462395
6217,4649.9472,3086.9007407388794
3582,918.804,760.6778670413437
7598,422.1172,1518.0842681123818
4619,243.6828,135.25806530937416
5180,359.532,940.0506557504027
3555,2101.2648,2457.6074672714344
3496,2366.919,3886.91567449381
421,3259.7568,2861.193584491261
5544,159.792,676.1760261766731
3491,2109.2544,3065.539888757986
7698,239.688,1319.5148223123851
767,2432.8332,1401.2969668691946
7938,985.384,1943.85104145722
4694,2856.282,1437.190221424527
6453,2014.7108,1861.111409524602
5528,523.3188,2226.919292450841
4056,1749.7224,2703.130402573943
5894,198.4084,-210.82917745074087
3915,210.3928,1550.5726244265086
2878,1847.595,1964.5735145327026
1404,1597.92,892.3126647308789
2896,4697.8848,4501.888185791935
7041,1644.526,2553.263925277192
7679,1438.128,1891.7902059822604
857,3086.6488,4097.450443909393
5084,1576.6144,2270.3663458970273
5556,2001.3948,3467.956098550285
3917,4613.994,4114.8507086916725
3111,3103.9596,2311.8895414672243
7593,1965.4416,1728.1341107752537
5640,444.7544,1653.2600422183318
1503,1278.336,1477.6542690364213
8099,5219.872,3717.5975349276514
6893,1845.5976,4105.2311551486055
2651,3643.2576,3636.0216103069656
6524,703.0848,1501.9259095877264
3321,6391.68,4127.528656598833
7576,4364.319,2973.420596231674
5148,123.8388,-744.7280300017171
3693,2390.8878,1867.9727470027392
6635,1012.016,1323.7265192676289
2974,1031.99,1368.5030701991043
7361,3151.8972,2917.427784619753
1522,1342.2528,1363.3962015333045
3177,4756.4752,3957.203309103467
5838,3105.2912,1933.4359255598185
8183,1416.8224,1658.0033184410663
5868,2696.49,2382.3844537646614
672,1308.297,1506.9675252714408
5891,370.1848,983.4502243231407
2575,1372.2138,2687.9279155910917
8164,973.3996,2449.9597201014944
1230,372.848,1223.3936607433284
6111,1668.4948,2042.048712465391
3229,1813.6392,2413.5022076075034
5643,1860.2452,2625.44336119443
8052,3006.087,2276.2239124161893
3179,1821.6288,2044.38839010541
3892,2821.6604,3530.745530310487
2842,2251.0698,3145.6513998835435
4995,4870.327,4115.912978538478
5828,1577.946,2542.0876027340314
5958,679.116,662.6614693318832
3548,1780.3492,2086.6891784916515
8134,1240.3854,963.5942883260757
5952,121.1756,10.195709920247964
1530,236.359,840.4447245115549
1793,194.4136,782.9391469201123
853,3057.3536,3202.137575062132
4010,1749.7224,2355.349041416044
5780,1379.5376,2897.2397155581343
6301,2013.3792,2135.5564974079916
2187,4969.5312,3324.9296641802325
1992,1701.7848,1543.8754529226014
618,934.7832,1334.4480366743228
1324,567.2616,-366.31893983135706
2594,1685.8056,2271.983643976583
615,949.4308,782.3142645141161
4465,2609.936,3785.6791678818663
3210,5386.9878,2971.976033111819
2794,934.7832,1721.2792932032964
905,2247.075,2327.8194968776525
3405,340.2238,846.6984405592591
879,1155.8288,533.4819342269807
3008,727.0536,516.3098844491803
3438,1701.7848,1815.8424228620254
7864,6471.576,2944.1570653605772
2324,53.9298,-900.3769282986018
5924,2586.633,2622.6826467930778
4067,1725.7536,1296.09930372218
331,4278.4308,3888.321266706974
3064,1608.5728,1764.448702768967
3562,1398.8458,1942.3076469388375
6646,386.164,1205.0922645220298
5445,97.2068,-364.9424089824347
8093,1358.8978,1323.2786186937335
8158,1406.1696,2194.5570727983063
590,1821.6288,2401.6716172055358
1488,671.1264,1806.827069821758
149,1969.4364,1817.1552841392506
6678,231.6984,-23.94338636151133
5458,2181.1608,2049.403486533215
5297,652.484,836.9875390680251
7117,3918.8988,3780.2486307928266
3095,529.311,934.5842316120481
4188,1411.496,2802.5587605321466
5877,4915.6014,3387.182096348517
3040,1987.413,2054.4226788609567
3786,3663.2316,2863.2426535769546
6642,680.4476,990.7865114074765
5717,3029.39,3803.392374733318
516,5262.4832,2592.48841655077
4487,755.0172,723.1119872733458
3033,6411.654,3399.498358599608
7907,4040.7402,3750.8693355721134
8103,105.8622,296.4084894726219
7977,798.96,772.7947452990388
5714,533.3058,2983.8305400582153
8112,1105.8938,1749.5796154472296
946,1033.3216,2479.2154105262844
2466,1800.3232,3563.900974458709
7429,1046.6376,2248.4260837791176
4385,2586.633,1950.2925338470461
5257,2334.9606,1866.2785788309573
4062,534.6374,723.1472129614542
6236,3397.5774,2607.9289999155267
473,1713.7692,2239.487178024742
6725,3691.1952,4262.902045395362
61,1062.6168,1473.1892912291107
5824,3595.32,2322.1058226313316
3141,808.947,1443.939219362036
6006,962.7468,2092.8145960886077
323,1956.1204,2510.3063243108654
1907,801.6232,954.1662528356891
5888,1965.4416,2546.363056809345
934,3150.5656,1647.667590617644
5353,790.9704,1319.9168674306675
3076,187.7556,-296.9311802762111
2415,2082.6224,1440.6836349254474
8012,3146.5708,2930.7873387150075
6520,2069.3064,2739.698320015075
5242,1038.648,2091.423650925404
4664,1691.132,1428.1807834626486
589,2101.9306,3127.7140035807993
3512,3983.4814,2075.499014695082
4686,1619.2256,1618.651696207839
7770,2780.3808,2033.6345750542891
3442,2050.664,1558.3447885492246
1144,261.6594,-431.5380828850582
6480,3263.0858,1832.1498051119422
4232,2002.0606,1008.2408048940267
6140,2619.2572,2997.666918286436
6442,968.739,770.0814136555168
5734,280.9676,396.8378061651081
7165,815.605,748.4223693555705
1991,1764.37,2818.194537427168
6803,1964.7758,2476.3380780576126
503,1869.5664,1349.5625772184535
5688,91.2146,-340.78087007677027
4703,1901.5248,2452.3846523817747
8421,2340.9528,2789.3190045154706
4683,6327.7632,3902.59897931052
566,1845.5976,4239.762657324625
5677,6088.0752,3908.1626790522478
11,2187.153,2364.13874296834
5826,4753.812,5059.347370627488
2807,2862.94,2196.6407652757966
5561,1300.3074,1134.8032371875313
7399,1713.7692,1510.9115393168238
2034,782.9808,572.1717563312362
6730,2045.3376,2782.572777944396
5949,1091.912,1694.6684935848293
4292,3782.4098,2490.8628186599226
8378,810.9444,2030.5412060002593
4229,153.134,-651.5694862131152
5488,1090.5804,2854.925117471877
8033,1831.6158,1478.8804146604166
6963,923.4646,936.7868084690033
8473,431.4384,732.3556816007631
1639,2626.581,2792.380198358893
1251,2702.4822,3527.3794292195075
1697,3910.9092,1777.3663576003598
4325,1480.0734,1245.845233824469
1056,2345.6134,2923.2194468872867
5419,866.8716,2249.8344139714272
3804,2476.776,1717.4423583830524
2370,73.238,507.01857904963265
3385,3962.8416,2090.7882877653183
8074,2416.854,3882.250488558819
2069,666.4658,1481.1483568766882
4675,708.4112,921.1460372012679
6461,280.9676,500.2042807957316
1860,644.4944,718.764022351084
5948,47.2718,-1089.8989908486474
7174,2174.5028,1525.8304287805454
2810,1022.6688,1317.3682752745983
5118,1832.2816,3273.359897627798
3903,7170.666,5216.030467940671
1190,2328.3026,2526.630385362818
943,3823.0236,3085.2990238961133
5348,2527.3768,3040.312269506935
4322,551.2824,1100.5192533452773
1557,1462.0968,2105.857565542583
3871,1545.9876,974.3463110673997
4113,1115.215,925.0691235334936
5678,2025.3636,2534.3012439911195
4011,3374.2744,1952.669473080157
2338,1278.336,1680.1218974139124
145,7370.406,3895.9211301795335
2925,431.4384,3072.4318167354736
3254,2931.5174,2672.1872373755364
1729,2980.1208,3809.2518935333865
6277,401.4774,396.2525848331294
4514,1283.6624,2513.454043604645
688,4318.3788,3020.8296109869366
7827,671.1264,796.9938152083162
1062,5510.8266,2765.895559458655
950,1482.7366,1090.4816987969803
8423,2600.6148,3426.335329023283
5464,3448.844,4208.013780404652
86,2716.464,2581.3892358520566
3606,4673.916,3698.620872785184
3052,3709.8376,4228.842044442761
3475,4633.968,3674.0485766966563
2487,312.926,751.9472717538617
288,5559.43,3591.935623639473
477,165.7842,753.7561656814669
6881,1315.6208,1582.2784037647225
1300,1158.492,1156.5067636821277
6332,589.233,631.9071513327782
5671,822.263,714.549315998936
4518,1041.977,1428.4044146405076
2281,3900.9222,2997.910368675746
998,5038.1086,3468.179137184458
6206,154.4656,1232.431102739728
6942,256.9988,2239.218601712167
935,7370.406,4372.282622769284
1396,1946.7992,1874.4452907663458
6916,1797.66,2071.2763546246956
7415,4390.2852,3259.833121300823
4923,3515.424,2452.496464748559
838,3067.3406,2988.025427726519
2743,2530.7058,1924.557496121008
7514,3570.0196,4001.2071933915545
3196,1603.9122,2446.9534095055096
2335,3089.312,2452.1584268553747
2906,340.2238,985.6831568464812
7092,1454.1072,2004.0172757355595
6741,1171.808,1675.8110646497432
4345,522.653,1732.3251348881054
3048,1348.245,2388.192052812019
3001,419.454,1395.8421205813615
1113,6767.1912,5314.914788354071
305,2775.7202,4207.886513015603
6955,379.506,1170.097383481358
5275,1859.5794,1536.5159514967963
7139,1896.1984,1925.8575470830065
5792,1022.6688,1037.979344206979
4154,1817.634,1779.165777281153
5409,3904.917,3538.8184856399657
3561,5728.5432,2623.974144416539
1704,1845.5976,2670.604259242828
4205,5487.5236,3338.9479774297024
5067,4136.6154,3438.272933652221
7014,6424.97,4116.7436231143565
1445,436.7648,-114.97692235375962
92,1381.535,818.1931779627844
6920,777.6544,991.6079372737822
7567,395.4852,1334.963744931989
5030,4908.2776,4172.748981349821
7106,948.0992,1844.8417488070033
2486,213.056,-242.7054471623003
8449,571.2564,1189.221006543754
1566,1342.2528,2654.127061635979
4330,1416.8224,2862.338289474529
6488,4740.496,3730.9094503595416
8050,4175.8976,4125.762042746743
3362,913.4776,1854.8618529482044
961,1516.0266,2683.8572358192782
466,1940.807,2727.440694769146
3031,2103.928,4119.361441404726
